"StkCodiceFornitore"|"StkRagSocFornitore"|"StkAnaArtCodice"|"StkAnaArtDescrizione"|"StkQuantitaTotale"|"StkQuantitaImpegnata"|"StkQuantitaDisponibile"
"FO20170711_PO32648"|"Baby Elephant Ears"|"RB3A019594"|"BABY ELEPHANT EARS-2039-Baby Elephant Ears Copertina con Grechine"|"0000000004"|"0000000000"|"0000000004"
"FO20170711_PO32650"|"LiteCup"|"RB3A017397"|"LITECUP-5060168240743-Bicchierone Che Si Illumina Rosso"|"0000000004"|"0000000000"|"0000000004"
"FO20170711_PO32650"|"LiteCup"|"RB3A017399"|"LITECUP-5060168240330-Bicchierone Che Si Illumina Arancione"|"0000000004"|"0000000000"|"0000000004"
"FO20170711_PO32650"|"LiteCup"|"RB3A017406"|"LITECUP-5060168240958-Coperchio In Silicone Per Bicchiere Che Si Illumina"|"0000000005"|"0000000000"|"0000000005"
"FO20170711_PO32652"|"Miniland"|"RB3A014978"|"MINILAND-89163-ON THE GO STERILIZER"|"0000000002"|"0000000000"|"0000000002"
"FO20170712_PO32653"|"SilverMotherCare"|"RB3A015412"|"SILVERMOTHERCARE-SFLR01-Coppette copricapezzoli"|"0000000003"|"0000000000"|"0000000003"
"FO20170713_PO32656"|"BS"|"RB3A018723"|"BS-BTSGA014-Gioco BS Big Poles"|"0000000004"|"0000000000"|"0000000004"
"FO20170713_PO32656"|"BS"|"RB3A018725"|"BS-BTSGA022-Gioco BS Octopus waterparty"|"0000000002"|"0000000000"|"0000000002"
"FO20170713_PO32656"|"BS"|"RB3A018726"|"BS-BTSGA028-Gioco BS Jumping Bags"|"0000000003"|"0000000000"|"0000000003"
"FO20170713_PO32656"|"BS"|"RB3A018727"|"BS-BTSGA050-Gioco BS Disc deluxe"|"0000000004"|"0000000000"|"0000000004"
"FO20170713_PO32656"|"BS"|"RB3A018729"|"BS-BTSGA088-Gioco BS Darts"|"0000000004"|"0000000000"|"0000000004"
"FO20170713_PO32656"|"BS"|"RB3A018730"|"BS-BTSGA093-Gioco BS Tin throwing"|"0000000001"|"0000000000"|"0000000001"
"FO20170713_PO32656"|"BS"|"RB3A018735"|"BS-BTSGA159-Gioco BS World Game"|"0000000003"|"0000000000"|"0000000003"
"FO20170713_PO32656"|"BS"|"RB3A018737"|"BS-BTSGA259-Gioco BS Magnetic Darts"|"0000000003"|"0000000000"|"0000000003"
"FO20170713_PO32658"|"A Little Lovely Company"|"RB3A009911"|"A LITTLE LOVELY COMPANY-LTIM016-Lampada Mini Gelato Menta"|"0000000004"|"0000000000"|"0000000004"
"FO20170713_PO32658"|"A Little Lovely Company"|"RB3A012292"|"A LITTLE LOVELY COMPANY-LTBW032-Box Lampada A4 Lightbox per scritte Bianca"|"0000000001"|"0000000000"|"0000000001"
"FO20170713_PO32658"|"A Little Lovely Company"|"RB3A018392"|"A LITTLE LOVELY COMPANY-LTST048-Lucine LED Colorate Fantasmini"|"0000000001"|"0000000000"|"0000000001"
"FO20170713_PO32663"|"ChildHome"|"RB3A010913"|"CHILDHOME-CWNLJR1-Giubbottino Salvagente in Neoprene Rosso e Blu 2-3 Anni"|"0000000001"|"0000000000"|"0000000001"
"FO20170713_PO32664"|"We Might Be Tiny"|"RB3A021074"|"WE MIGHT BE TINY-WT-BN-005-Tovaglietta in Silicone Coniglietto Grigio"|"0000000001"|"0000000000"|"0000000001"
"FO20170713_PO32667"|"Igor Shoes"|"RB3A020144"|"IGOR SHOES-S10107-094-Sandali da Spiaggia Tenis Verde Pistacchio-24"|"0000000001"|"0000000000"|"0000000001"
"FO20170713_PO32667"|"Igor Shoes"|"RB3A020422"|"IGOR SHOES-S10167-007-Sandali con Fiocchetto Mia Fucsia-23"|"0000000001"|"0000000000"|"0000000001"
"FO20170713_PO32669"|"elodie details"|"RB2000PF"|"ELODIE DETAILS-103781-Materassino da Passeggino Zebrato Zebra Sunshine"|"0000000002"|"0000000000"|"0000000002"
"FO20170713_PO32669"|"elodie details"|"RB3A009387"|"ELODIE DETAILS-103142-Cordoncino Ciuccio - Moon Baloon"|"0000000010"|"0000000000"|"0000000010"
"FO20170713_PO32669"|"elodie details"|"RB3A010113"|"ELODIE DETAILS-103314-Copertina Bambu Bedouin Stories"|"0000000002"|"0000000000"|"0000000002"
"FO20170713_PO32669"|"elodie details"|"RB3A012557"|"ELODIE DETAILS-103417-Bavaglino Oro"|"0000000005"|"0000000000"|"0000000005"
"FO20170713_PO32669"|"elodie details"|"RB3A013460"|"ELODIE DETAILS-103357-Cappellino Gilded Petrol 12-24m"|"0000000001"|"0000000000"|"0000000001"
"FO20170713_PO32669"|"elodie details"|"RB3A018147"|"ELODIE DETAILS-103150-CORDINO CIUCCIO POWDER PINK"|"0000000010"|"0000000000"|"0000000010"
"FO20170713_PO32669"|"elodie details"|"RB3A018149"|"ELODIE DETAILS-103152-CORDINO CIUCCIO SWEET HONEY HARRY"|"0000000006"|"0000000000"|"0000000006"
"FO20170713_PO32669"|"elodie details"|"RB3A018197"|"ELODIE DETAILS-103786-MATERASSINO DA PASSEGGINO POWDER PINK"|"0000000001"|"0000000000"|"0000000001"
"FO20170713_PO32673"|"Wishbone"|"RB3A008374"|"WISHBONE-WBBG-Bici-trciclo in legno verde"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32680"|"FREDS SWIM ACADEMY"|"RB3A021095"|"FREDS SWIM ACADEMY-10220-Ciambella Salvagente Arancione"|"0000000003"|"0000000000"|"0000000003"
"FO20170717_PO32680"|"FREDS SWIM ACADEMY"|"RB3A021096"|"FREDS SWIM ACADEMY-10330-Ciambella Salvagente Gialla"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32681"|"Groovy Magnets"|"RB3A020929"|"GROOVY MAGNETS-MBP-127-C-Sticker Magnetico da Muro Gatto Grande"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32681"|"Groovy Magnets"|"RB3A020935"|"GROOVY MAGNETS-MBP-127-G-Sticker Magnetico da Muro Giraffa Grande"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32681"|"Groovy Magnets"|"RB3A020937"|"GROOVY MAGNETS-MBP-127-R-Sticker Magnetico da Muro Coniglio Grande"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32681"|"Groovy Magnets"|"RB3A020939"|"GROOVY MAGNETS-MBP-127-Z-Sticker Magnetico da Muro Zebra Grande"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32689"|"Zoli"|"RB3A015383"|"ZOLI-ZL-BF12SSFR01-Giara per alimenti sottovuoto viola"|"0000000002"|"0000000000"|"0000000002"
"FO20170717_PO32690"|"play e go"|"RB2000ZC"|"Play e go-ANCHOR_BLUE-Sacco Portagiochi Ancore"|"0000000002"|"0000000000"|"0000000002"
"FO20170717_PO32692"|"Suavinex"|"RB3A019708"|"SUAVINEX-QS005DT01-DUCCIO STERILIZZACIUCCIO BLU"|"0000000005"|"0000000000"|"0000000005"
"FO20170717_PO32692"|"Suavinex"|"RB3A019709"|"SUAVINEX-QS005DV02-DUCCIO STERILIZZACIUCCIO VERDE"|"0000000007"|"0000000000"|"0000000007"
"FO20170717_PO32692"|"Suavinex"|"RB3A019711"|"SUAVINEX-QS0230038-COLLANINA AMBRA GIRL"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32692"|"Suavinex"|"RB3A019712"|"SUAVINEX-QS0240007-BIO BABY GEL GENGIVE"|"0000000002"|"0000000000"|"0000000002"
"FO20170717_PO32692"|"Suavinex"|"RB3A019715"|"SUAVINEX-QS0240010-BIO BABY MANI e SEDERINO"|"0000000002"|"0000000000"|"0000000002"
"FO20170717_PO32692"|"Suavinex"|"RB3A019773"|"SUAVINEX-QS005DR03-DUCCIO STERILIZZACIUCCIO ROSSO"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32693"|"MAKE MY DAY"|"RB3A019491"|"MAKE MY DAY-BB112-Bavaglia in silicone - Penguin"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32695"|"BioOut"|"RB3A020845"|"BIOOUT-ECO-BU001-Antizanzare Rol-on 20 Ml"|"0000000002"|"0000000000"|"0000000002"
"FO20170717_PO32695"|"BioOut"|"RB3A020846"|"BIOOUT-ECO-BU002-Antizanzare Spray 100 Ml"|"0000000003"|"0000000000"|"0000000003"
"FO20170717_PO32695"|"BioOut"|"RB3A020847"|"BIOOUT-ECO-BU003-Rol-on Dopo-puntura di Zanzare 20 Ml"|"0000000002"|"0000000000"|"0000000002"
"FO20170717_PO32695"|"BioOut"|"RB3A020848"|"BIOOUT-ECO-BU004-Spray per Ambiente Anti-zanzare e insetti 150 Ml"|"0000000006"|"0000000000"|"0000000006"
"FO20170717_PO32697"|"Belta Bios"|"RB3A020850"|"BELTA BIOS-ECO-BEL45275-Crema Corpo Baby"|"0000000002"|"0000000000"|"0000000002"
"FO20170717_PO32697"|"Belta Bios"|"RB3A020851"|"BELTA BIOS-ECO-BEL45276-Pasta Protettiva all'Ossido di Zinco Baby"|"0000000002"|"0000000000"|"0000000002"
"FO20170717_PO32697"|"Belta Bios"|"RB3A020853"|"BELTA BIOS-ECO-BEL45278-Acqua Profumata Baby"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32698"|"Toby Tiger"|"RB3A015015"|"TOBY TIGER-HOFLGIRLST-Felpa con cappuccio a strisce bambina 6-12 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32698"|"Toby Tiger"|"RB3A015016"|"TOBY TIGER-HOFLGIRLST-Felpa con cappuccio a strisce bambina 1-2 anni"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32698"|"Toby Tiger"|"RB3A015045"|"TOBY TIGER-HOFLMULTST-Felpa con cappuccio a righe multicolore 6-12 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32698"|"Toby Tiger"|"RB3A015046"|"TOBY TIGER-HOFLMULTST-Felpa con cappuccio a righe multicolore 1-2 anni"|"0000000001"|"0000000000"|"0000000001"
"FO20170717_PO32698"|"Toby Tiger"|"RB3A015047"|"TOBY TIGER-HOFLMULTST-Felpa con cappuccio a righe multicolore 2-3 anni"|"0000000001"|"0000000000"|"0000000001"
"FO20170718_PO32700"|"Mouthie Mitten"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000014"|"0000000000"|"0000000014"
"FO20170718_PO32700"|"Mouthie Mitten"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000008"|"0000000000"|"0000000008"
"FO20170719_PO32708"|"NUM NUM"|"RB3A018674"|"NUM NUM-NUM100-Num Num Set 2 Cucchiai"|"0000000006"|"0000000000"|"0000000006"
"FO20170719_PO32708"|"NUM NUM"|"RB3A018675"|"NUM NUM-NUM300-Num Num Beginner Bowl"|"0000000008"|"0000000000"|"0000000008"
"FO20170719_PO32709"|"superga"|"RB3A011243"|"SUPERGA-S001FJ0 G88 19-Sneaker Bambino/a Blu Intenso 19"|"0000000001"|"0000000000"|"0000000001"
"FO20170719_PO32711"|"Igor Shoes"|"RB3A019986"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-25"|"0000000001"|"0000000000"|"0000000001"
"FO20170719_PO32712"|"Baby Elephant Ears"|"RB3A019593"|"BABY ELEPHANT EARS-1039-Baby Elephant Ears Cuscino Ergonomico con Grechine"|"0000000004"|"0000000000"|"0000000004"
"FO20170719_PO32713"|"Buggygear"|"RB3A020976"|"BUGGYGEAR-BSUNCPLAT-STROLLER SUNVISOR UPF50 - SILVER/PLATINUM"|"0000000006"|"0000000000"|"0000000006"
"FO20170719_PO32713"|"Buggygear"|"RB3A020978"|"BUGGYGEAR-BGRPYMNKY-SMART PHONE HOLDER - MONKEY"|"0000000008"|"0000000000"|"0000000008"
"FO20170719_PO32714"|"Bamboom"|"RB3A013004"|"BAMBOOM-104-115-003-BABY WARMER SQUARE Bottle warmer AZZURRO"|"0000000001"|"0000000000"|"0000000001"
"FO20170719_PO32714"|"Bamboom"|"RB3A013131"|"BAMBOOM-104-000-117-BODY Short sleeves (front opening) BIANCO-TAGLIA-3M"|"0000000001"|"0000000000"|"0000000001"
"FO20170719_PO32715"|"Lollipops and More"|"RB3A018645"|"LOLLIPOPS AND MORE-2952349926559-Lollipops and More Licorice Necklace Turquoise"|"0000000001"|"0000000000"|"0000000001"
"FO20170719_PO32715"|"Lollipops and More"|"RB3A018655"|"LOLLIPOPS AND MORE-2952349927495-Lollipops and More Marshmellow Necklace+ Bracelet  Pastel Blue"|"0000000001"|"0000000000"|"0000000001"
"FO20170719_PO32715"|"Lollipops and More"|"RB3A018741"|"LOLLIPOPS AND MORE-2952349927624-Lollipops and More Pacifier Tootzie Roll Clip Grey Green"|"0000000001"|"0000000000"|"0000000001"
"FO20170719_PO32716"|"STORKSAK"|"RB3A019508"|"STORKSAK-SK8017-Storksak Trolley Cabin Carry-on Grey"|"0000000004"|"0000000000"|"0000000004"
"FO20170719_PO32716"|"STORKSAK"|"RB3A019512"|"STORKSAK-SK8178-Storksak Packing Blocks Grey"|"0000000004"|"0000000000"|"0000000004"
"FO20170719_PO32716"|"STORKSAK"|"RB3A019513"|"STORKSAK-SK8185-Storksak Packing Blocks Black"|"0000000001"|"0000000000"|"0000000001"
"FO20170719_PO32717"|"Liliputi"|"RB3A017512"|"LILIPUTI-2006002020211-Marsupio Rainbow Line Zig Zag Marrone"|"0000000001"|"0000000000"|"0000000001"
"FO20170719_PO32717"|"Liliputi"|"RB3A017536"|"LILIPUTI-2006004020097-Stretchy Wrap Peony"|"0000000002"|"0000000000"|"0000000002"
"FO20170720_PO32718"|"A Little Lovely Company"|"RB3A009923"|"A LITTLE LOVELY COMPANY-CUWM005-Cuscinetto Anguria"|"0000000004"|"0000000000"|"0000000004"
"FO20170720_PO32718"|"A Little Lovely Company"|"RB3A009947"|"A LITTLE LOVELY COMPANY-WHPI007-Appendini da Muro: Gelati Fragola e Menta"|"0000000003"|"0000000000"|"0000000003"
"FO20170720_PO32718"|"A Little Lovely Company"|"RB3A013051"|"A LITTLE LOVELY COMPANY-LTSY032-Lampada Mini Stella Gialla"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32720"|"Charlie Banana"|"RB3A020822"|"CHARLIE BANANA-889523-Costumino Pannolino e Mutandina Trainer 2 in 1 Petit Coeur-S"|"0000000002"|"0000000000"|"0000000002"
"FO20170720_PO32720"|"Charlie Banana"|"RB3A020824"|"CHARLIE BANANA-8870114-Costumino Pannolino Coni Gelato-M"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32722"|"elodie details"|"RB3A009390"|"ELODIE DETAILS-103134-Cordoncino Ciuccio - Apple of my eye"|"0000000008"|"0000000000"|"0000000008"
"FO20170720_PO32722"|"elodie details"|"RB3A018200"|"ELODIE DETAILS-103796-ZANZARIERA PER PASSEGGINO ZEBRA SUNSHINE"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32724"|"ChildHome"|"RB3A010845"|"CHILDHOME-CHFDBP-Kit Regalo Diffusore di fragranza aroma Fiori di campo con Coniglietto"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32724"|"ChildHome"|"RB3A010847"|"CHILDHOME-CHFDPG-Diffusore di fragranza aroma Fiori di Campo"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019448"|"FUNKY BOX-8718347900052-Scatola Azzurro con Stella Bianca"|"0000000006"|"0000000000"|"0000000006"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019449"|"FUNKY BOX-8718347900083-Scatola Rosa con Cuore Bianco"|"0000000002"|"0000000000"|"0000000002"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019451"|"FUNKY BOX-8718347900182-Scatola Fucsia con Cuore Bianco"|"0000000002"|"0000000000"|"0000000002"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019452"|"FUNKY BOX-8718347900113-Scatola Funky Box Grigio con Stella Bianca"|"0000000006"|"0000000000"|"0000000006"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019454"|"FUNKY BOX-8718347900205-Scatola piccola Azzurro con Stella Bianca"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019456"|"FUNKY BOX-8718347900168-Scatola Piccola Rosa con Cuore Bianco"|"0000000008"|"0000000000"|"0000000008"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019457"|"FUNKY BOX-8718347900120-Scatola Piccola Bianco con Stella Argento"|"0000000004"|"0000000000"|"0000000004"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019528"|"FUNKY BOX-8718347900250-Scatola Boys Rule"|"0000000002"|"0000000000"|"0000000002"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019531"|"FUNKY BOX-8718347900199-Scatola Graphite White Star"|"0000000002"|"0000000000"|"0000000002"
"FO20170720_PO32725"|"FUNKY BOX"|"RB3A019532"|"FUNKY BOX-8718347900069-Scatola Baby Blue Red Star"|"0000000002"|"0000000000"|"0000000002"
"FO20170720_PO32726"|"EZPZ"|"RB3A012304"|"EZPZ-HBC-Happy Bowl Corallo"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32726"|"EZPZ"|"RB3A012305"|"EZPZ-HBV-Happy Bowl Verde"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32726"|"EZPZ"|"RB3A012306"|"EZPZ-HMB-Happy Mat Blu"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32726"|"EZPZ"|"RB3A012309"|"EZPZ-MMB-Mini Mat Blu"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32726"|"EZPZ"|"RB3A012310"|"EZPZ-MMC-Mini Mat Corallo"|"0000000001"|"0000000000"|"0000000001"
"FO20170720_PO32726"|"EZPZ"|"RB3A012311"|"EZPZ-MMV-Mini Mat Verde"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32727"|"Kizingo"|"RB3A021083"|"KIZINGO-PR-KZ-005-Cucchiaio bambini Rosa"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32728"|"We Might Be Tiny"|"RB3A021082"|"WE MIGHT BE TINY-WT-BO-005-Tovaglietta in Silicone Orso Grigio"|"0000000002"|"0000000000"|"0000000002"
"FO20170721_PO32729"|"GYMNIC"|"RB3A021097"|"GYMNIC-88_06-Gonfiabile Sens'o'Roll Arancione"|"0000000002"|"0000000000"|"0000000002"
"FO20170721_PO32729"|"GYMNIC"|"RB3A021099"|"GYMNIC-89_75-Fit-Ball con Piedini Bianca"|"0000000005"|"0000000000"|"0000000005"
"FO20170721_PO32729"|"GYMNIC"|"RB3A021100"|"GYMNIC-95_06-Fit-Ball per Allenamento Bianca"|"0000000007"|"0000000000"|"0000000007"
"FO20170721_PO32729"|"GYMNIC"|"RB3A021101"|"GYMNIC-99_04-Pompetta per il Gonfiaggio Manuale"|"0000000022"|"0000000000"|"0000000022"
"FO20170721_PO32729"|"GYMNIC"|"RB3A021104"|"GYMNIC-80_06-Gonfiabile Giraffa"|"0000000004"|"0000000000"|"0000000004"
"FO20170721_PO32729"|"GYMNIC"|"RB3A021106"|"GYMNIC-80_02-Gonfiabile Cavallino Rosso"|"0000000003"|"0000000000"|"0000000003"
"FO20170721_PO32729"|"GYMNIC"|"RB3A021108"|"GYMNIC-80_09-Gonfiabile Coniglietto Rosa"|"0000000004"|"0000000000"|"0000000004"
"FO20170721_PO32730"|"Boon"|"RB3A017494"|"BOON-B11005-Scolaposate e Scola Biberon Slim"|"0000000002"|"0000000000"|"0000000002"
"FO20170721_PO32730"|"Boon"|"RB3A020907"|"BOON-B277-PORTASNACK PALLA CONTENITOR"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32731"|"Bumbo"|"RB3A020741"|"BUMBO-BMB405-Rialzo da Pavimento e Rialzo da Sedia 2 in 1 Rosa"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32732"|"Magic Bed"|"RB3A020980"|"MAGIC BED-MB070-01-Mini Magic Bed Liberty"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32732"|"Magic Bed"|"RB3A020981"|"MAGIC BED-MB100-03-Magic Bed DOTS"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32733"|"limobasics"|"RB3A014311"|"LIMOBASICS-50769R_AZM_62-68-Giubottino Blu 62-68"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32733"|"limobasics"|"RB3A014312"|"LIMOBASICS-50769R_AZM_74-80-Giubottino Blu 74-80"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32733"|"limobasics"|"RB3A014314"|"LIMOBASICS-50769R_DEN_62-68-Giubottino Denim 62-68"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32733"|"limobasics"|"RB3A014315"|"LIMOBASICS-50769R_DEN_74-80-Giubottino Denim 74-80"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32733"|"limobasics"|"RB3A014316"|"LIMOBASICS-50769R_DEN_86-92-Giubottino Denim 86-92"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32733"|"limobasics"|"RB3A014317"|"LIMOBASICS-50769R_GRO_62-68-Giubottino Grigio Scuro 62-68"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32733"|"limobasics"|"RB3A014318"|"LIMOBASICS-50769R_GRO_74-80-Giubottino Grigio Scuro 74-80"|"0000000001"|"0000000000"|"0000000001"
"FO20170721_PO32733"|"limobasics"|"RB3A014319"|"LIMOBASICS-50769R_GRO_86-92-Giubottino Grigio Scuro 86-92"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32735"|"La Millou Parents Pride"|"RB3A020856"|"LA MILLOU PARENTS PRIDE-HAT-G-AMOR-Cappellino da Sole Regolabile Owl Radio"|"0000000004"|"0000000000"|"0000000004"
"FO20170724_PO32735"|"La Millou Parents Pride"|"RB3A020858"|"LA MILLOU PARENTS PRIDE-HAT-G-DCW-Cappellino da Sole Regolabile Acchiappasogni Bianco"|"0000000002"|"0000000000"|"0000000002"
"FO20170724_PO32735"|"La Millou Parents Pride"|"RB3A020911"|"LA MILLOU PARENTS PRIDE-SBC-DCW-SY-Copertura per Cinture di Sicurezza Acchiappasogni"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32735"|"La Millou Parents Pride"|"RB3A021186"|"LA MILLOU PARENTS PRIDE-HAT-G-PPE-Cappellino da Sole Pinguino Pepe"|"0000000002"|"0000000000"|"0000000002"
"FO20170724_PO32735"|"La Millou Parents Pride"|"RB3A021191"|"LA MILLOU PARENTS PRIDE-HAT-G-BP-Cappellino da Sole Blue Pinapple"|"0000000004"|"0000000000"|"0000000004"
"FO20170724_PO32735"|"La Millou Parents Pride"|"RB3A021192"|"LA MILLOU PARENTS PRIDE-HAT-G-GS-Cappellino da Sole Garland Star"|"0000000005"|"0000000000"|"0000000005"
"FO20170724_PO32735"|"La Millou Parents Pride"|"RB3A021193"|"LA MILLOU PARENTS PRIDE-HAT-G-WS-Cappellino da Sole Waves"|"0000000004"|"0000000000"|"0000000004"
"FO20170724_PO32735"|"La Millou Parents Pride"|"RB3A021194"|"LA MILLOU PARENTS PRIDE-SBC-CS-NV-2 Coperture per Cinture Circus Strongman"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32737"|"Yookidoo"|"RB3A017755"|"YOOKIDOO-YKD40126-Gymotion Activity PlayLand"|"0000000005"|"0000000000"|"0000000005"
"FO20170724_PO32740"|"Innobaby"|"RB3A015199"|"INNOBABY-IN-AQ-F01-Innobaby - AquaHeat Food Warmer - SOLO - 16 oz"|"0000000004"|"0000000000"|"0000000004"
"FO20170724_PO32741"|"Kanga Care"|"RB3A016540"|"KANGA CARE-KCKETRNRSMS302-MutanDinda Di Transizione Boysenberry M"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32742"|"Real Shades"|"RB3A019688"|"REAL SHADES-RK-4SKYNBL-Occhiali da Sole Baby Sky Neon Blue-4+"|"0000000003"|"0000000000"|"0000000003"
"FO20170724_PO32743"|"Wean Green"|"RB3A014416"|"WEAN GREEN-WG-G441GP-Lunch Cubes"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32747"|"LiteCup"|"RB3A017398"|"LITECUP-5060168240835-Bicchierone Che Si Illumina Verde"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32747"|"LiteCup"|"RB3A017400"|"LITECUP-5060168240811-Bicchierone Che Si Illumina Blu Scuro"|"0000000002"|"0000000000"|"0000000002"
"FO20170724_PO32747"|"LiteCup"|"RB3A017401"|"LITECUP-5060168240019-Bicchierone Che Si Illumina Bianco"|"0000000002"|"0000000000"|"0000000002"
"FO20170724_PO32747"|"LiteCup"|"RB3A017402"|"LITECUP-5060168240828-Bicchierone Che Si Illumina Azzurro"|"0000000002"|"0000000000"|"0000000002"
"FO20170724_PO32749"|"KUK"|"RB3A010459"|"KUK-FF125-06-Pigiama con piedini Balena Blu 3-6 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32749"|"KUK"|"RB3A010461"|"KUK-FF128-03-Pigiama con piedini Balena Rosa 0-3 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32749"|"KUK"|"RB3A010470"|"KUK-FF174-03-Pigiama con piedini Foglie Grigio 0-3 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32749"|"KUK"|"RB3A010473"|"KUK-FF177-03-Pigiama con piedini Foglie Rosa 0-3 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32749"|"KUK"|"RB3A010476"|"KUK-FF118-03-Pigiama con piedini Volpe Blu 0-3 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32749"|"KUK"|"RB3A010477"|"KUK-FF118-06-Pigiama con piedini Volpe Blu 3-6 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32749"|"KUK"|"RB3A010488"|"KUK-FF146-03-Pigiama con piedini Amici del Bosco Verde 0-3 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32749"|"KUK"|"RB3A018359"|"KUK-F154-03-Tutina con piedini Giallo Vintage-0-3 Mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32749"|"KUK"|"RB3A018367"|"KUK-FF126-03-Tutina con piedini con Balena Grigia-0-3 Mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170724_PO32750"|"Ooga"|"RB3A021205"|"OOGA-S830-Cucchiaio Aereo Blu"|"0000000007"|"0000000000"|"0000000007"
"FO20170724_PO32750"|"Ooga"|"RB3A021206"|"OOGA-S831-Cucchiaio Aereo Verde"|"0000000009"|"0000000000"|"0000000009"
"FO20170724_PO32750"|"Ooga"|"RB3A021207"|"OOGA-S832-Cucchiaio Aereo Rosa"|"0000000010"|"0000000000"|"0000000010"
"FO20170724_PO32750"|"Ooga"|"RB3A021208"|"OOGA-S840-Cucchiaio Treno Blu"|"0000000011"|"0000000000"|"0000000011"
"FO20170724_PO32750"|"Ooga"|"RB3A021209"|"OOGA-S841-Cucchiaio Treno Verde"|"0000000010"|"0000000000"|"0000000010"
"FO20170724_PO32750"|"Ooga"|"RB3A021210"|"OOGA-S845-Cucchiaio Treno Viola"|"0000000012"|"0000000000"|"0000000012"
"FO20170724_PO32750"|"Ooga"|"RB3A021211"|"OOGA-S862-Cucchiaio Camion Rosa"|"0000000012"|"0000000000"|"0000000012"
"FO20170724_PO32750"|"Ooga"|"RB3A021212"|"OOGA-S863-Cucchiaio Camion Giallo"|"0000000012"|"0000000000"|"0000000012"
